,sub1,sub2,sub3,sub4,sub5,sub6,sub7,sub8,sub9,sub10,sub 11,sub12
37,110.961605616771,611.391579293303,1086.25746683227,1589.70098295653,2106.35976127423,2608.43310587398,3073.34693865697,3598.73931320447,4100.08452648157,4603.60128989121,5103.75652717818,5602.42211052876
38,101.761953982814,613.691646497057,1091.90879362457,1615.6051992592,2084.91420837754,2604.68961203976,3109.92086539884,3609.07562872409,4110.8094605973,4591.22153847445,5107.42023252252,5596.92922223961
39,98.2843815654514,606.952164149925,1102.62067782119,1603.77899208559,2098.11930778559,2600.53536652067,3110.27221972327,3583.58330125791,4104.8139029101,4613.32777378144,5080.22372455104,5609.23761227272
40,83.2119760505408,610.705273891222,1093.64519457571,1601.09149018083,2107.8681072259,2596.29784713436,3089.44582841686,3599.93901779057,4106.00316096026,4595.10510368309,5090.52021169996,5581.81265067292
41,99.3876280591655,616.732262410465,1107.85050556076,1603.04774963095,2094.18711297139,2582.43420863617,3081.88863012323,3615.88835791815,4092.67562715606,4595.34291672086,5114.51690441174,5595.50002348284
42,91.3414193355346,601.939738266813,1078.42928407165,1592.43472530109,2105.15396345898,2603.66668897044,3073.89627580005,3616.01901716344,4088.12535597261,4593.38356783692,5096.83849268931,5594.66553601551
43,86.298418312434,595.885818437552,1074.71833914149,1597.56134664551,2109.29041360717,2601.10923341896,3098.21387502963,3604.16855420544,4100.65353861353,4601.13175639426,5105.63341449209,5593.6158571775
44,105.375022694826,617.646605796421,1100.39966468719,1605.16135195628,2087.39557756995,2604.35280398911,3091.08895019971,3600.32473649016,4101.5358525976,4592.24959376115,5100.03221816122,5590.4008986492
45,85.6755593670222,595.878503553824,1114.36106228662,1619.09647139404,2082.56766912425,2592.0868859439,3113.52259531065,3608.41441901829,4096.79916551537,4615.58081529048,5095.1512593966,5603.34964170908
46,86.3464668833282,602.879703102522,1096.84127540323,1590.87842974709,2104.38723181148,2602.04078693267,3097.89873513222,3590.54396009827,4097.80141376153,4600.40170575763,5112.04868416066,5596.86564659775
47,113.077274679647,611.267384583265,1115.21331091253,1599.15560429136,2100.79297966347,2607.10420131494,3094.17157321176,3607.29320162087,4089.44978367682,4596.13600454118,5091.73703723231,5598.62764156428
48,102.787847076922,615.935469385855,1122.89982294373,1598.39697662281,2100.46265172859,2585.0002377728,3092.31585838935,3590.68963663881,4096.64250758495,4590.61961515052,5112.56708982434,5583.99378922961
49,109.425498510245,595.841198377375,1076.9090750102,1591.32818034124,2097.42004280553,2609.49632616401,3099.33611366252,3598.21371952337,4102.82329059416,4593.0641201785,5103.71810475713,5617.16752409235
50,103.229301336593,593.011244340043,1108.18460943701,1602.18626422706,2099.59901864215,2613.52616481011,3100.04172028123,3612.90152845724,4108.4429550702,4603.62466213284,5114.8138350847,5605.89265040405
51,82.0772226287327,630.898080771926,1088.58794555745,1599.44686665311,2079.25504727244,2612.07193258542,3097.86575184361,3589.48894205328,4109.64526261454,4609.18198174757,5108.89300894059,5579.86770072545
52,107.583353185483,603.711793473387,1090.45317925555,1600.22590567449,2088.48691862533,2601.23250786236,3103.80837660416,3602.32369305454,4111.07943023971,4595.78995750729,5111.45867747308,5605.8042761576
53,96.9358770955901,596.593393458166,1093.46670518708,1590.57578657564,2102.91661328019,2605.45359384482,3080.91611082274,3594.28744938945,4106.80259696914,4590.89543568501,5098.50421966431,5603.71067958144
54,104.657598768439,607.538665154206,1119.67166610343,1616.81074845444,2116.38410526313,2600.42465927666,3091.49113781174,3593.75520729366,4099.55531687017,4612.33889438118,5088.62180123254,5605.97000937361
55,111.668053250792,610.110785726821,1088.15510807957,1610.38803358809,2097.26781175187,2599.62216581965,3095.31541370704,3607.91394622228,4105.3886100406,4592.30487454549,5110.38941425927,5597.67446502278
56,89.4006750743109,618.78872448852,1107.57263362713,1593.8549570718,2119.9391171675,2595.60973094303,3104.90994113502,3606.36280206431,4099.97321260692,4592.32419870047,5106.15865626495,5602.65582982991
57,100.240627988125,596.190807006371,1099.0868849155,1596.18269838067,2093.79827197121,2615.95156417987,3100.66791548951,3601.24483657071,4113.83514470695,4593.04643356516,5097.80124373206,5593.69269196265
58,95.8398980789616,602.632712249851,1083.83760550101,1597.67626572801,2093.72950576808,2607.55415775065,3103.03637409327,3600.41037651577,4098.61570665257,4597.2358715205,5103.70983576818,5604.65823347283
59,85.6540159744589,600.386274510825,1109.89372805017,1616.75267414899,2104.5181709856,2602.61563977812,3094.5787215127,3591.25092475497,4101.23069182192,4597.24765247302,5102.5687552143,5610.25100891704
60,110.02736587931,592.832795124486,1094.12104345206,1602.68256597713,2099.84652308215,2609.17604771022,3097.40500289288,3604.38420962495,4114.09931516082,4606.42561023882,5085.61346742685,5597.98288796712
61,95.7081297771324,604.949732265864,1091.50259588601,1590.0592423526,2095.66346210574,2588.94663605682,3096.7600892324,3592.00990403626,4112.5720923519,4606.05237208404,5088.7544538512,5598.57897827908
62,86.5302057562177,592.998489355111,1102.0856702007,1592.75531684571,2108.85001185322,2602.51754891353,3099.13213956434,3619.11066648427,4098.45183245078,4592.2365089229,5094.25553853708,5607.26668002474
63,98.0884284894344,600.051563211403,1087.40584351041,1611.40774181242,2104.08453541907,2606.91020927334,3103.89873053331,3591.6761963975,4093.54897916173,4583.0744631861,5098.00622803692,5597.36518670029
64,105.047762450292,597.071405009725,1104.20545722824,1596.71431337243,2090.31104462265,2602.06930627338,3099.48939973602,3611.54075867051,4099.07135137808,4607.37644181475,5087.24841224639,5608.38429495488
65,97.5993213025597,592.098978566451,1103.17752787383,1593.92057104672,2089.98343280415,2594.00392110195,3097.70302902888,3591.67120421027,4094.20417815985,4575.64293290352,5111.7520531712,5616.49095709828
66,111.012510401876,600.711712593721,1092.05507042951,1589.57044419991,2090.84404238013,2604.18074432871,3107.83136350811,3612.68389574105,4111.09327409427,4593.26691576901,5119.89157598814,5604.23326616409
67,106.358749083857,594.561175338642,1102.54128864564,1606.90406474882,2093.86734579072,2615.65807335019,3104.10238354716,3591.63116487341,4089.56049145024,4593.68538968417,5098.56786005145,5612.28768443615
68,91.4763813627007,574.145863944002,1102.25173342795,1591.35338288076,2104.16404661393,2599.96407901919,3069.82683301307,3599.42540745528,4091.02082436139,4598.23236964011,5096.74235841172,5612.20904140215
69,104.662609109356,602.718549861312,1107.0177664994,1595.91962901082,2091.31676448375,2596.48063471462,3082.39827184183,3605.63166084453,4091.70870709976,4616.28631927796,5080.38501614174,5603.66476462926
70,96.58004858918,617.783488873132,1097.63807617312,1599.4720765577,2115.51487950538,2597.53568103556,3095.45000084774,3610.90135066604,4102.23604149547,4592.67488326402,5115.99584082127,5600.38146579429
71,91.985178058639,606.834705109216,1089.75782952635,1598.4780126821,2090.05604905585,2610.50900438647,3102.20053955423,3601.29423660754,4115.9363729543,4608.22670160508,5099.65315435934,5587.33640577543
72,93.632089892365,600.16300459966,1108.60809521974,1598.7172312871,2096.85082146502,2599.9055898146,3121.95466810987,3607.16832821505,4114.35162336213,4585.84337961194,5101.97105511107,5607.09453994397
73,89.3749145912172,601.952075186118,1086.93916674105,1603.6411220706,2114.7459835874,2595.0794620936,3103.84517308914,3610.52997710307,4097.82385235512,4611.08786529529,5098.92475567086,5618.98401287446
74,88.1370748075146,599.575278190797,1099.84210906864,1594.55426965427,2110.55600763667,2589.43979959332,3089.9533418507,3592.01371013532,4110.90107925185,4600.5170337365,5122.41302228237,5595.3077603918
75,92.68787214949,594.405610388935,1115.31349174526,1584.58324630666,2105.08652845464,2588.94761186583,3102.3174445374,3610.18753653181,4108.94745059757,4615.94511830884,5105.84031276169,5596.69281384344
76,109.448006577003,615.593256153477,1097.07430946393,1593.50014456963,2095.89607302466,2615.32087597666,3111.40888653267,3583.39580561588,4096.76787293906,4601.70722717208,5090.56604659064,5607.2189126017
77,90.5074644922646,593.524918898737,1088.92242422623,1584.46923130479,2117.8022969513,2614.58855505255,3083.51673097227,3606.66452505934,4101.91316910363,4604.78733454257,5106.88003967518,5594.73359301377
78,120.272297580922,609.040954293901,1106.01165470932,1600.59817203157,2095.54609194652,2604.1346929225,3106.60311986044,3596.23918238329,4105.14421247324,4590.31151329092,5089.6190239442,5606.61964304715
79,101.818612781001,586.20061401359,1089.12121396979,1594.72612162058,2096.3166007247,2608.06591665181,3105.86448192668,3591.47013453723,4105.9186198848,4593.89982631778,5098.15098628915,5612.02944744858
80,89.4010149693733,603.31333190733,1099.12067759484,1605.64187491989,2110.96125994281,2584.39863465842,3111.84475762906,3603.52193349209,4101.50974255306,4595.77165376085,5092.77185996408,5582.50954779759
81,114.491536046433,615.761753205557,1117.20993812816,1587.49549096504,2088.13033122292,2598.75086784657,3097.11614159889,3607.94261660076,4087.95890662498,4600.32710583079,5095.06242660472,5604.18429701903
82,101.441506790849,582.796078922671,1111.70197099704,1594.41951982293,2081.3383108652,2611.94964306894,3093.42412772734,3587.01990041132,4093.89664234285,4578.58643144069,5108.37304017743,5598.06512124632
83,99.6326762941496,606.395092205932,1100.50516226776,1601.8490519845,2096.62070680878,2571.14238364316,3092.1176368136,3580.31911178505,4091.61635286481,4595.75832170405,5096.09777041822,5597.24097148132
84,99.6406937070675,593.802136686944,1105.01960225621,1606.31013738746,2101.64138921773,2588.79944700795,3083.12348619454,3593.16345156318,4103.53972386366,4601.48173336581,5091.57604515625,5582.17698055619
85,83.3527255309707,618.153353384086,1104.56184475369,1587.06310928592,2102.51127192757,2613.99421727343,3094.41953939217,3585.96149722485,4100.54888149953,4592.68469674457,5111.32346922019,5599.10752226407
86,89.7467068146404,617.543962471798,1120.27741101588,1601.19922389769,2102.09837922506,2597.80374681218,3098.13556709083,3607.36753182298,4097.29264447426,4603.65833480893,5107.89340839161,5602.99789804769
87,88.9201411193653,587.120218373397,1101.31680355293,1607.68052893091,2116.75537611982,2593.61866051242,3091.96712252494,3576.13318093876,4084.8083857506,4589.22490433067,5086.75712493928,5616.68860442777
88,112.397027147258,586.015740122477,1076.73103820896,1597.63712692014,2094.61741564076,2618.03765278392,3111.0372181858,3615.54457423487,4103.46682194063,4598.01962096827,5112.47488012696,5596.20639597817
89,107.861028650141,604.625534549448,1102.32891545198,1608.87723860703,2104.89297204383,2597.31440276611,3096.42096754816,3593.35775666197,4111.38709342795,4608.91958627263,5103.06489350573,5600.79575217833
90,122.154831586183,595.989343867187,1090.96410029864,1604.67073586986,2108.51279779183,2599.64931175764,3093.14759615937,3612.21470916391,4110.27066088722,4595.83062188085,5096.71556868482,5611.1000781872
91,115.411142891895,583.587040881572,1103.44445654483,1611.71703155295,2101.02582535063,2589.78107545504,3072.29751235971,3601.60183964577,4095.81495205633,4596.09099696851,5085.64065474655,5614.39924089102
92,113.894464719538,590.877322606251,1087.52658942294,1596.29601315839,2097.05863346269,2607.77507297542,3095.11657817166,3605.0803946428,4093.58847822264,4608.67555890086,5104.74792756025,5602.93956452594
93,91.0678678319373,605.348912144767,1105.71576671929,1595.94342046114,2081.7261938532,2587.85318071014,3086.25693729612,3599.50471014837,4089.02434304262,4585.48885738444,5095.96256503533,5603.50290601337
94,116.433827046745,606.654085349067,1113.53388515962,1593.46616246825,2114.26701800538,2581.51151394155,3101.23753399914,3615.25483215803,4091.68815351172,4611.01386571683,5110.08398616464,5610.49053486329
95,82.084904242962,598.571199824816,1095.75266715097,1591.54526863538,2096.93592935017,2612.32282810798,3097.64831921235,3601.96230019535,4105.63201189952,4596.52359528561,5099.53291054596,5595.46181008856
96,103.38857459347,606.546108813478,1102.00837781208,1598.51286025118,2096.58386694551,2597.08367116368,3094.14688246188,3606.33942249237,4102.31005487669,4600.26196566023,5099.30562786472,5597.4233959579
97,110.460837632847,608.428780243558,1087.55147375152,1610.15998651424,2089.85291025216,2587.12270639875,3079.06891726894,3584.1210471278,4093.83525226542,4583.20927668263,5107.00242790162,5607.20802088289
98,103.752844161267,601.876533061867,1087.4160590182,1592.79176986358,2105.96620347362,2595.35659127555,3102.95474338748,3586.41767900396,4109.03376614016,4613.75633619653,5095.38847706635,5599.97844113125
99,98.0810819115381,593.778881027827,1086.93012657246,1607.2980019451,2113.22200738027,2602.9876937327,3100.4019684651,3598.50126188364,4080.83724426903,4589.50817297142,5101.41461619797,5595.20253187965
